	adult	director	genre_ids	lead actors	movie_id	overview	popularity	poster_path	release_date	title	video	vote_average	vote_count
194	False	Alex Garland	[18, 878]	[Domhnall Gleeson, Alicia Vikander, Oscar Isaac]	264660	Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.	6.26243	/btbRB7BrD887j5NrvjxceRDmaot.jpg	2015-01-21	Ex Machina	False	7.6	3657
195	False	Pete Docter	[35, 16, 10751]	[Amy Poehler, Phyllis Smith, Richard Kind]	150540	Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.	6.256076	/aAmfIX3TT40zUHGcCKrlOZRKC7u.jpg	2015-06-09	Inside Out	False	8.0	4746
196	False	Paul Greengrass	[28, 53]	[Matt Damon, Alicia Vikander, Tommy Lee Jones]	324668	The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.	6.232016	/aU1PY270BTBUXwAZhgRR2TMUX4u.jpg	2016-07-27	Jason Bourne	False	5.8	1862
197	False	Peter Jackson	[12, 14]	[Martin Freeman, Ian McKellen, Richard Armitage]	57158	The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.	6.221584	/gQCiuxGsfiXH1su6lp9n0nd0UeH.jpg	2013-12-11	The Hobbit: The Desolation of Smaug	False	7.5	3574
198	False	Peter Richardson	[35]	[Eddie Izzard, Mac McDonald, Rhona Mitra]	13590	Eddie Izzard's routine has a loose trajectory from the beginning of the Old Testament and the creation of the world in seven days to Revelations. Along the way, we learn of the search for a career, bad giraffes, Prince Philip's gaffes, toilets in French campsites, the mysteries of hopscotch, becoming one's Dad and tranny bashing.	6.199279	/ub8d4LNtfwfibUclk89KDNQJx5k.jpg	1997-11-17	Eddie Izzard: Glorious	False	5.8	16
199	False	Steven Spielberg	[18, 36, 10752]	[Liam Neeson, Ben Kingsley, Ralph Fiennes]	424	The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.	6.193465	/yPisjyLweCl1tbgwgtzBCNCBle.jpg	1993-11-29	Schindler's List	False	8.2	3330
200	False	David Mackenzie	[37, 80, 18]	[Jeff Bridges, Chris Pine, Ben Foster]	338766	A divorced dad and his ex-con brother resort to a desperate scheme in order to save their family's farm in West Texas.	6.181598	/6YOrNBdoXvT8aC5VPLkkN6t5z0V.jpg	2016-08-12	Hell or High Water	False	7.2	857
201	False	Pierre Coffin	[10751, 16]	[Steve Carell, Jason Segel, Russell Brand]	20352	Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.	6.178143	/4zHJhBSY4kNZXfhTlmy2TzXD51M.jpg	2010-07-08	Despicable Me	False	7.1	5357
202	False	Wes Ball	[28]	[Dylan O'Brien, Kaya Scodelario, Thomas Brodie-Sangster]	294254	Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.	6.171057	/vlTPQANjLYTebzFJM1G4KeON0cb.jpg	2015-09-09	Maze Runner: The Scorch Trials	False	6.4	2237
203	False	Francis Lawrence	[18, 27, 28, 53, 878]	[Will Smith, Alice Braga, Charlie Tahan]	6479	Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.	6.163377	/6OA0I8hhW9zftWoCYxJAzXW9UIN.jpg	2007-12-14	I Am Legend	False	6.9	3700
204	False	Sam Liu	[878, 16, 28]	[Stuart Allan, Jake T. Austin, Taissa Farmiga]	408647	Tara Markov is a girl who has power over earth and stone; she is also more than she seems. Is the newest Teen Titan an ally or a threat? And what are the mercenary Deathstroke's plans for the Titans?	6.150563	/lqHFtkaXFh65jLXWZolAHgcEcFz.jpg	2017-03-22	Teen Titans: The Judas Contract	False	7.1	20
205	False	Martin Scorsese	[18, 53, 9648]	[Leonardo DiCaprio, Mark Ruffalo, Ben Kingsley]	11324	World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor.	6.137279	/aZqKsvpJDFy2UzUMsdskNFbfkOd.jpg	2010-02-18	Shutter Island	False	7.7	4486
206	False	Paul Feig	[28, 14, 35]	[Melissa McCarthy, Kristen Wiig, Kate McKinnon]	43074	Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.	6.108835	/4qnJ1hsMADxzwnOmnwjZTNp0rKT.jpg	2016-07-14	Ghostbusters	False	5.2	1574
207	False	Shawn Levy	[12, 35, 14, 10751]	[Ben Stiller, Rami Malek, Rebel Wilson]	181533	When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley (Ben Stiller) spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.	6.107701	/tWwASv4CU1Au1IukacdSUewDCV3.jpg	2014-12-17	Night at the Museum: Secret of the Tomb	False	6.1	1393
208	False	Dan Trachtenberg	[878]	[Mary Elizabeth Winstead, John Goodman, John Gallagher Jr.]	333371	"After a car accident, Michelle awakens to find herself in a mysterious bunker with two men named Howard and Emmett. Howard offers her a pair of crutches to help her remain mobile with her leg injury sustained from the car crash and tells her to ""get good on those"" before leaving the bunker. She has been given the information that there has been an alien attack and the outside world is poisoned. However, Howard and Emmett's intentions soon become questionable and Michelle is faced with a question: Is it better in here or out there?"	6.092325	/aeiVxTSTeGJ2ICf1iSDXkF3ivZp.jpg	2016-03-10	10 Cloverfield Lane	False	6.8	1796
209	False	Martin Scorsese	[18, 80]	[Robert De Niro, Ray Liotta, Joe Pesci]	769	The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.	6.083325	/hAPeXBdGDGmXRPj4OZZ0poH65Iu.jpg	1990-09-12	GoodFellas	False	8.1	2405
210	False	Quentin Tarantino	[18, 28, 53, 10752]	[Brad Pitt, Mélanie Laurent, Christoph Waltz]	16869	"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers."	6.078307	/6zYuTKyvcwmtNvXXvJZNT0IgBL0.jpg	2009-08-18	Inglourious Basterds	False	7.8	4919
211	False	Steve McQueen	[18, 36]	[Chiwetel Ejiofor, Michael Fassbender, Lupita Nyong'o]	76203	In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.	6.068399	/kb3X943WMIJYVg4SOAyK0pmWL5D.jpg	2013-10-18	12 Years a Slave	False	7.9	2861
212	False	Jesús Franco	[18]	[Alice Arno, Paul Muller, Pierre Taylou]	219814	A young woman is hired to care for an elderly man who lives on an island off the Greek coast. When she arrives there the man warns her that his daughters are evil and dangerous. The woman discovers that one of the daughters is a crazed nymphomaniac who pursues, and seduces, everyone in the house, including her crippled sister.	6.056391	/e1CikDtm5axXLuaW1NLMukkGNRb.jpg	1975-07-16	The Hot Nights of Linda	False	2.6	26
213	False	Denzel Washington	[18]	[Denzel Washington, Viola Davis, Stephen Henderson]	393457	In 1950s Pittsburgh, a frustrated African-American father struggles with the constraints of poverty, racism, and his own inner demons as he tries to raise a family.	6.044353	/yZFBqealET1TunuVvu4YzcM1orT.jpg	2016-12-16	Fences	False	6.6	446
214	False	Seth MacFarlane	[35]	[Mark Wahlberg, Seth MacFarlane, Amanda Seyfried]	214756	Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.	6.043786	/A7HtCxFe7Ms8H7e7o2zawppbuDT.jpg	2015-06-25	Ted 2	False	6.3	1941
215	False	Roger Allers	[10751, 16, 18]	[Jonathan Taylor Thomas, Matthew Broderick, James Earl Jones]	8587	A young lion cub named Simba can't wait to be king. But his uncle craves the title for himself and will stop at nothing to get it.	6.025686	/bKPtXn9n4M4s8vvZrbw40mYsefB.jpg	1994-06-23	The Lion King	False	7.8	4177
216	False	Dennis Gansel	[28, 80, 53]	[Jason Statham, Jessica Alba, Tommy Lee Jones]	278924	Arthur Bishop thought he had put his murderous past behind him when his most formidable foe kidnaps the love of his life. Now he is forced to travel the globe to complete three impossible assassinations, and do what he does best, make them look like accidents.	5.983704	/tgfRDJs5PFW20Aoh1orEzuxW8cN.jpg	2016-08-25	Mechanic: Resurrection	False	5.2	966
217	False	Ron Clements	[16, 10751, 35, 12, 14, 10749]	[Scott Weinger, Robin Williams, Linda Larkin]	812	Princess Jasmine grows tired of being forced to remain in the palace and she sneaks out into the marketplace  in disguise where she meets street-urchin Aladdin and the two fall in love, although she may only marry a prince. After being thrown in jail, Aladdin and becomes embroiled in a plot to find a mysterious lamp with which the evil Jafar hopes to rule the land.	5.981949	/qsHpmqekgeQKMKL8PWnFsrXTXGs.jpg	1992-11-25	Aladdin	False	7.4	2544
218	False	Marc Forster	[12, 28, 53, 80]	[Daniel Craig, Olga Kurylenko, Mathieu Amalric]	10764	Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.	5.978591	/6mlNx0Jiqhg3D7NlANT9pidsgPJ.jpg	2008-10-30	Quantum of Solace	False	6.1	2528
